lag,lagged_condition,user_id,n_after_previous_correct,errors_after_previous_correct,n_after_previous_error,errors_after_previous_error,shrunk_risk_after_previous_correct,shrunk_risk_after_previous_error,risk_difference,posterior_risk_difference_sd,raw_stable,log_odds_ratio,odds_ratio
5,all,3403,22396,442,346,23,0.019816979316391068,0.06367005365640499,0.043853074340013926,0.012084705805873903,True,1.2129466141897716,3.363380650695491
5,all,3471,21284,1522,1442,168,0.0714402962698775,0.11362697702620053,0.042186680756323036,0.008363903496998995,True,0.5105556670797533,1.6662167995813169
5,all,3497,26484,1501,1501,77,0.05665595390194661,0.05118232982531298,-0.005473624076633626,0.005747237642300412,True,-0.10738832342894034,0.8981768221578385
5,all,3605,23818,367,329,10,0.015496517942950719,0.0333182861022726,0.017821768159321884,0.009080650727300174,True,0.7837591702880742,2.1896882241415088
5,all,3875,76825,4702,4618,324,0.06119345880653517,0.06986477844772429,0.00867131964118912,0.003824226279309095,True,0.14180079228675568,1.1523470692462532
5,all,3988,35162,1640,1432,47,0.04664448861840592,0.03348539103838445,-0.01315909758002147,0.004784008989196218,True,-0.34515405707231217,0.708111255517464
5,all,4193,47683,2123,1762,151,0.04452841046719494,0.08439867771903715,0.039870267251842215,0.006572334103362803,True,0.6820483090995042,1.9779249875505889
5,all,4275,27963,921,776,17,0.0329715618847034,0.023917609937926104,-0.009053951946777293,0.0053766589588713255,True,-0.3303495190377088,0.7186724998084558
5,all,4344,26056,1205,1074,62,0.046251861351128305,0.05720778344062555,0.010955922089497243,0.007004024769790762,True,0.2241419703071741,1.2512486469739075
5,all,4398,27901,880,839,22,0.031578525900551824,0.02778753976713463,-0.0037909861334171936,0.005566812692484692,True,-0.13179658049263177,0.8765192780653828
5,all,4431,39943,2947,2840,139,0.07373980179815857,0.04893235460156342,-0.024807447196595153,0.004210596234149428,True,-0.43653388304315044,0.6462725998328468
5,all,4484,48756,629,377,6,0.012947295129875986,0.020611414567231156,0.00766411943735517,0.006780044863781007,True,0.4727530840105252,1.6044051807712134
5,all,4790,24446,1460,1444,98,0.05969413826188765,0.06704635615986138,0.007352217897973724,0.006614509255559414,True,0.12400012673485827,1.1320160144650553
5,all,4969,35458,1752,1523,57,0.04940880932147425,0.03786747354673939,-0.01154133577473486,0.004926487417072401,True,-0.278104314340204,0.7572178287161732
5,all,5058,53654,5291,4886,476,0.09855387292222366,0.09679117736767139,-0.0017626955545522738,0.004394615302887251,True,-0.020000983979596043,0.9801977088117352
5,all,5119,28030,611,479,14,0.021858406449152656,0.03147963564789075,0.00962122919873809,0.007539395927865684,True,0.3746401962530368,1.454467997424803
5,all,5256,22702,1431,1477,112,0.06299325682345565,0.074697330348117,0.011704073524661351,0.006886666293155637,True,0.18298625142095792,1.200797898702517
5,all,5295,36274,1025,906,20,0.028292485149089157,0.02380489984858011,-0.004487585300509047,0.004969653135907008,True,-0.17731240707471052,0.8375180970698937
5,all,5336,24986,212,155,0,0.008586244314770767,0.01409749443749641,0.005511250122725643,0.007976011386667727,True,0.5014101472380128,1.651047850470741
5,all,5356,28335,1930,1704,181,0.06806951877233061,0.10413965098877052,0.03607013221643991,0.007415034776102004,True,0.4646769591257014,1.5914999862903272
5,all,5383,25938,1819,1640,177,0.07007564674188874,0.10570390321459447,0.03562825647270573,0.007613189201962981,True,0.45013281065613064,1.5685204878926247
5,all,5402,34323,1539,1566,84,0.044845381267539335,0.053436279744209905,0.00859089847667057,0.005680181368624517,True,0.18430425125240646,1.2023815935561295
5,all,5573,131927,7807,7427,396,0.059171482492405475,0.053277410267470154,-0.005894072224935321,0.0026747817157732035,True,-0.11117251795498628,0.8947843692432446
5,all,5675,153619,5304,4899,252,0.03453273629479908,0.05140044783544889,0.01686771154064981,0.003168602806584164,True,0.41536458682610133,1.514922960973941
5,all,5886,22881,2109,1954,133,0.09205119490228895,0.06744600848920625,-0.024605186413082708,0.005899186714706406,True,-0.3377565396584119,0.7133689438049984
5,all,6003,22773,606,452,14,0.026671268435309207,0.0331279452342281,0.006456676798918894,0.007945643506726366,True,0.22344599919667463,1.2503781170305464
5,all,6181,24991,707,586,33,0.028341342744673263,0.05554134402846729,0.027200001283794028,0.009039956832140244,True,0.7011987224859877,2.0161680855168997
5,all,6194,37921,429,306,2,0.01137518487185706,0.013749268270006953,0.0023740833981498923,0.006072979692931877,True,0.19195567654309187,1.2116168127291425
5,all,6474,31341,3682,4219,818,0.11734193692597739,0.19172299626957282,0.07438105934359543,0.0062828257431885816,True,0.5789924471159837,1.7842398088337146
5,all,6519,30294,1686,1460,73,0.05563943303214525,0.049934323400763245,-0.005705109631382002,0.005731203439585435,True,-0.11420663278147902,0.8920736051862921
5,all,6591,34035,1405,1059,54,0.041294374654355676,0.050846151715462855,0.00955177706110718,0.006641614784832321,True,0.21809132277660037,1.2437006406288436
5,all,6609,28551,163,96,1,0.005804104322750674,0.02557107336169248,0.019766969038941807,0.012462118790264983,True,1.502979138914621,4.495060552512563
5,all,6786,26489,1679,1586,110,0.06334894774528017,0.06854935257815153,0.005200404832871361,0.006396601552287514,True,0.08446326151734906,1.0881328671471981
5,all,6858,32424,1197,1104,48,0.03693965019084439,0.04374806604170936,0.006808415850864967,0.006073880248683085,True,0.1762565727982075,1.1927440450722842
5,all,6946,26950,1791,1619,117,0.06641392179898524,0.07136507332767575,0.004951151528690509,0.006454249394103288,True,0.07721936227804749,1.0802790228704744
5,all,7097,23784,1788,1752,197,0.07510519661970995,0.11019880293788234,0.03509360631817239,0.007542444570384257,True,0.422078222932341,1.5251278199876785
5,all,7109,26566,267,194,5,0.010142169181244496,0.03136978163902494,0.021227612457780445,0.010856118079810087,True,1.150821562995214,3.1607886302440913
5,all,7332,31058,1842,1822,108,0.0592861379677241,0.058909360447997085,-0.0003767775197270132,0.00558362823633062,True,-0.00677596133631253,0.9932469437258983
5,all,7522,33016,1283,1268,68,0.0388783565520594,0.05337921620678051,0.014500859654721109,0.006248713328031776,True,0.33218615918822314,1.3940123325633
5,all,7643,26838,2529,2149,236,0.09412368572055592,0.10805254137542572,0.013928855654869801,0.006834256272496752,True,0.15350343045704085,1.1659117867255497
5,all,7652,40033,2544,2416,243,0.06352357210441018,0.09924080094452206,0.035717228840111886,0.006125302829845539,True,0.4850245672184541,1.6242149107966173
5,all,7735,39980,1426,1433,164,0.035688115993660334,0.11163762880031598,0.07594951280665566,0.00819021436890629,True,1.2224754586963127,3.3955829636881187
5,all,7862,28823,1553,1436,95,0.05386856674146576,0.06540355295633679,0.011534986214871028,0.0065189944107662216,True,0.20629611958740623,1.2291171157651455
5,all,8503,22022,2069,2085,208,0.0938203063908025,0.0982395698004064,0.004419263409603913,0.006712674031665402,True,0.05091650405355619,1.0522350322553355
5,congruent,163,23440,1475,552,31,0.06288808390010718,0.055395837383413346,-0.007492246516693835,0.009342045424750292,True,-0.13481549538523163,0.87387713117815
5,congruent,166,37306,1379,435,10,0.03698500178633727,0.026318252773023847,-0.010666749013313423,0.0072230641649214155,True,-0.3512652689647653,0.703797033580666
5,congruent,182,18438,524,92,3,0.028490549013111786,0.03928722033902145,0.010796671325909661,0.015538026815891257,True,0.33250237431276775,1.3944532100490492
5,congruent,221,33888,1059,500,18,0.03128331986602007,0.03746342044767347,0.0061801005816534,0.008042422340678911,True,0.18668007351876614,1.2052416346481165
5,congruent,335,37998,992,277,19,0.026145049171829984,0.06487071032350568,0.038725661151675694,0.013337344901866234,True,0.9493139427186512,2.583936322751405
5,congruent,522,16522,147,49,0,0.009052100316688058,0.027720137717198876,0.018668037400510817,0.015372745209530782,True,1.138180604777074,3.121084709734964
5,congruent,569,11253,1138,908,99,0.10083147618719746,0.10504991188447357,0.004218435697276118,0.010227563304495271,True,0.04568754245869,1.046747295768386
5,congruent,677,14400,702,268,15,0.04875040696702152,0.054590615334303184,0.005840208367281663,0.012571746480594505,True,0.11930687858426214,1.126715630137301
5,congruent,878,10374,788,450,27,0.07579206191614532,0.05860475811224149,-0.017187303803903833,0.010666420231846432,True,-0.2756036604820311,0.7591137379193922
5,congruent,899,13542,207,18,0,0.015444374792346463,0.038160415423131686,0.022716040630785223,0.021016631673647118,False,0.9278965996288506,2.5291836928497493
5,congruent,984,14394,406,109,3,0.028297980167414038,0.03543349996272954,0.007135519795315504,0.014070503835171477,True,0.2322376852128043,1.2614195139652833
5,congruent,1018,15602,1536,472,46,0.09824528367274907,0.09162808926768175,-0.00661719440506732,0.012671257459140823,True,-0.07704070829493226,0.9258521629764258
5,congruent,1054,13227,398,228,19,0.03018069493054273,0.07574505748156493,0.0455643625510222,0.01552046806415161,True,0.9682925405332261,2.633444119281699
5,congruent,1127,13284,646,199,12,0.048630950197115524,0.05750260742997862,0.008871657232863095,0.01444002186312716,True,0.17693902927955296,1.193558318798017
5,congruent,1182,15789,316,83,1,0.020130872222210525,0.02811057881527701,0.007979706593066484,0.013618268556748197,True,0.34206839349261653,1.4078565824502105
5,congruent,1354,14492,1015,758,63,0.06994499494895952,0.08043322406765493,0.010488229118695416,0.00971112309620955,True,0.15105924498868406,1.1630655618467491
5,congruent,1369,13781,477,237,12,0.03467896195861825,0.050250576319736555,0.015571614361118306,0.012660478563665884,True,0.38715133911291133,1.472779363530456
5,congruent,1478,11382,792,332,37,0.06946701851856842,0.10128705917639282,0.0318200406578244,0.015321828708469291,True,0.41190041563450963,1.5096840879107076
5,congruent,1488,12105,432,163,22,0.035757243454503825,0.1106026474693638,0.07484540401485998,0.02082536832853656,True,1.2099901470797896,3.353451611095093
5,congruent,1744,12621,520,196,15,0.041239905703100245,0.06969009665222389,0.028450190949123648,0.015850146277743764,True,0.5547749709139067,1.741549041487217
5,congruent,1941,33705,1617,279,25,0.04797672791911991,0.08196978441950238,0.03399305650038247,0.014829316359511456,True,0.5719938136509408,1.7717961634461412
5,congruent,2046,16457,425,59,2,0.02591446841760123,0.04169158108060342,0.015777112663002187,0.017970331098400065,True,0.49182722495333886,1.635301555493408
5,congruent,2090,11943,709,249,9,0.05930895547426513,0.038750709013251616,-0.020558246461013514,0.011097625297023463,True,-0.4472302859581543,0.639396647249826
5,congruent,2143,12393,355,94,2,0.028749462787913432,0.03247410542506001,0.0037246426371465788,0.01412323340484819,True,0.12566620000532502,1.133903608086503
5,congruent,2317,16088,770,277,14,0.047865661179544,0.05022120977627171,0.002355548596727708,0.011923360669566396,True,0.05051611320193894,1.0518138113068038
5,congruent,2410,13770,508,142,34,0.03694734193840609,0.1800261134463049,0.1430787715078988,0.026732650806598868,True,1.74444380446396,5.722717640080452
5,congruent,2553,14019,597,149,10,0.04261363203584992,0.06160525738324016,0.01899162534739024,0.016512060603675365,True,0.3886093545309208,1.474928264734674
5,congruent,2683,15788,836,158,15,0.05293493535041519,0.0816024747502393,0.028667539399824103,0.018405637018419126,True,0.4635335308063038,1.5896812601253376
5,congruent,2718,11774,473,86,9,0.040220351279097774,0.08077336818179993,0.04055301690270216,0.022225508584884715,True,0.7404452178347101,2.0968688701236884
5,congruent,2918,82440,5716,2609,198,0.06931930014961886,0.07524044612408713,0.005921145974468273,0.005176835474792623,True,0.0883480566737962,1.0923682619330533
5,congruent,3288,12657,830,252,20,0.06549176327218971,0.07315935013191643,0.007667586859726724,0.014781915977033344,True,0.11895434634081292,1.126318496553789
5,congruent,3403,11371,231,71,10,0.020475261134461544,0.09711823543833835,0.0766429743038768,0.025397760999278766,True,1.6381876598911282,5.1458350529221075
5,congruent,3471,11191,814,247,32,0.07260049107824591,0.11288134357298357,0.04028085249473766,0.018072719617552014,True,0.4857712204945126,1.6254280890361787
5,congruent,3497,13964,773,95,7,0.05532676483757533,0.06365589351858425,0.008329128681008921,0.01937865594377385,True,0.14909116917723653,1.160778811634351
5,congruent,3605,11996,184,63,1,0.015517092950782402,0.032526712005079575,0.017009619054297175,0.015701106187715492,True,0.7575481929153658,2.1330400014330637
5,congruent,3875,40001,2488,659,57,0.062177005950365995,0.08314698867585187,0.02096998272548587,0.010329834853088526,True,0.3132387963580361,1.3678481291824236
5,congruent,3988,18413,851,186,6,0.04622647968636369,0.03651864262890852,-0.00970783705745517,0.01193286680224718,True,-0.24585679576056263,0.7820342075209967
5,congruent,4193,24317,1152,444,60,0.04737813501518319,0.12421771624193882,0.07683958122675563,0.014678209308650802,True,1.0479754820348919,2.8518716043753067
5,congruent,4275,14292,479,140,1,0.03358390681332072,0.020268014810744212,-0.013315892002576508,0.009948844741480913,True,-0.5186875399816833,0.5953013446896311
5,congruent,4344,13411,625,136,9,0.04661421488116434,0.06061113286999703,0.013996917988832694,0.016915504887902746,True,0.2773631624522106,1.3196455297300949
5,congruent,4398,14299,464,123,1,0.032523211968574224,0.022107526276789986,-0.010415685691784238,0.010816451833301828,True,-0.3967442287696943,0.6725060113271285
5,congruent,4431,21512,1627,265,11,0.07555235522087791,0.0429412731383452,-0.032611082082532716,0.01129858057558621,True,-0.5996607580937661,0.5489978475832028
5,congruent,4484,24308,341,76,1,0.014120161333895908,0.02951301673943137,0.015392855405535462,0.014257009542839198,True,0.7529642431008394,2.123284629264474
5,congruent,4790,12637,743,366,21,0.05874520134902119,0.05610143745387478,-0.0026437638951464087,0.011275125159841574,True,-0.04885286343101525,0.9523212406704518
5,congruent,4969,18318,904,337,12,0.04934858567045944,0.037728895801152004,-0.011619689869307434,0.009632999981716574,True,-0.2806316137225022,0.7553065287962749
5,congruent,5058,28210,2829,1076,100,0.100166584889731,0.09045001698120085,-0.00971656790853015,0.008675862154146464,True,-0.11277755048356708,0.8933493631483375
5,congruent,5119,14221,300,109,3,0.021220467702373035,0.03543349996272954,0.014213032260356508,0.014054580505584531,True,0.527319168388229,1.6943838567202534
5,congruent,5256,11869,786,122,9,0.0661292653880088,0.0651657053514561,-0.0009635600365526936,0.018177150410302295,True,-0.01570931374227902,0.9844134339257434
5,congruent,5295,18499,547,148,4,0.029635930852588952,0.03363467239426652,0.0039987415416775675,0.012406706793512494,True,0.13069932752870272,1.1396250759056066
5,congruent,5336,12618,116,25,0,0.009394261967647524,0.03516940431516915,0.025775142347521623,0.019402924269647168,True,1.3464415103317,3.843723315853815
5,congruent,5356,14517,1011,486,47,0.0695507487913969,0.09111420802345775,0.02156345923206085,0.012435772564471759,True,0.2935051587331192,1.341120097872996
5,congruent,5383,13654,961,292,43,0.07028132692061552,0.129497109040947,0.059215782120331475,0.017895633174176737,True,0.6769633713383836,1.9678928900048573
5,congruent,5402,17723,789,173,10,0.044534052250952263,0.0553748620271286,0.010840809776176338,0.01489600763302161,True,0.22928257658377849,1.257697384631675
5,congruent,5573,68737,4090,945,52,0.05949219592503065,0.054632379984050836,-0.004859815940979811,0.0072065208827354855,True,-0.09037231728854156,0.9135909762271989
5,congruent,5675,79163,2792,836,43,0.035280018716503096,0.05125012782921552,0.015970109112712426,0.007374097697936545,True,0.3900940410113143,1.477119697181392
5,congruent,5886,12245,1129,268,21,0.09197437232893614,0.07264612350938865,-0.01932824881954749,0.014453552174744004,True,-0.25697258044507576,0.7733894194683872
5,congruent,6003,11605,296,78,3,0.025634846088668093,0.04315220968324567,0.01751736359457758,0.017037033410304728,True,0.5389228290071095,1.7141594245510585
5,congruent,6181,12759,363,117,7,0.028552766017518973,0.05593188079725491,0.02737911477973594,0.017082183155079533,True,0.7009693509456518,2.0157056869701093
5,congruent,6194,19029,213,100,1,0.011320244905675458,0.025202149532883498,0.01388190462720804,0.012214710206224914,True,0.8144769382441255,2.2579942929498196
5,congruent,6474,17014,2013,633,135,0.11805272878241949,0.1981058832106256,0.08005315442820612,0.015283603007117558,True,0.612825968527503,1.8456397558519995
5,congruent,6519,15530,863,289,21,0.055542118166676285,0.06832817385376974,0.012786055687093456,0.013529078002520437,True,0.22081102226635796,1.2470877364802067
5,congruent,6591,17326,727,255,7,0.041985507405275055,0.03175902603497146,-0.010226481370303596,0.009915402370945339,True,-0.28976561796994504,0.7484389676670619
5,congruent,6609,14332,79,17,0,0.005705693834001031,0.03862974378645078,0.03292404995244975,0.021250702824128352,False,1.9462315781612336,7.002250365388535
5,congruent,6786,13878,890,109,4,0.06405975917737171,0.04120355526171357,-0.022856203915658138,0.015196809789854222,True,-0.4654190048085063,0.6278719686917535
5,congruent,6858,16630,625,151,6,0.03762605241104972,0.04245501815563215,0.004828965744582428,0.013787924040360252,True,0.12577882102235272,1.1340313166552565
5,congruent,6946,14121,947,230,20,0.06698063173590539,0.07862811964101771,0.011647487905112316,0.01580276625974456,True,0.17288811877900123,1.1887331007330746
5,congruent,7097,12455,980,404,50,0.07852997024202119,0.11347417718779448,0.0349442069457733,0.014836874399459011,True,0.4067549580436691,1.5019360232245573
5,congruent,7109,13302,149,50,1,0.011382419332578997,0.0362258858904861,0.024843466557907104,0.017424857810450244,True,1.1831545803216974,3.2646565975024013
5,congruent,7332,16349,958,192,12,0.0585586340036524,0.05907305144949208,0.0005144174458396739,0.014811387097341422,True,0.009292859323777325,1.0093361720032321
5,congruent,7522,16991,648,222,14,0.03817819692629487,0.059868726063852386,0.021690529137557514,0.014073215359626101,True,0.47269935374423033,1.6043189779694762
5,congruent,7643,14084,1309,462,49,0.09274189370703644,0.09906912511254914,0.006327231405512709,0.013236721075990183,True,0.07299598849960276,1.0757262216298826
5,congruent,7652,20754,1339,581,51,0.06446925910720737,0.08389928787587378,0.01943002876866641,0.011037155575073617,True,0.2844163176610657,1.328986095981646
5,congruent,7735,20370,747,358,65,0.03670987577809032,0.16135341492592142,0.1246435391478311,0.017927608041133074,True,1.6191165228351285,5.048627998125619
5,congruent,7862,14839,810,270,17,0.05456110134858431,0.060246524189324725,0.005685422840740417,0.01312673276013567,True,0.10515536316243113,1.1108831872743767
5,congruent,8503,11718,1121,390,40,0.09540922501475475,0.0949595327815534,-0.00044969223320134866,0.014002872801300706,True,-0.005221440679203493,0.9947921673473765
5,incongruent,163,21297,1289,2044,128,0.060487961193136854,0.06218443747187883,0.0016964762787419763,0.00550666836217077,True,0.029467741921313628,1.0299062121404035
5,incongruent,166,35626,1200,1895,47,0.03370861219368597,0.025550470437455147,-0.008158141756230822,0.0036906752227349846,True,-0.2855049245900769,0.7516346396767375
5,incongruent,182,17440,456,840,32,0.026225659890732597,0.038788414123443554,0.012562754232710957,0.006534194296853087,True,0.40436831613670954,1.4983557139275325
5,incongruent,221,32764,929,1269,33,0.02839209848237338,0.02704775384426073,-0.0013443446381126468,0.004536548661795117,True,-0.049889591770461816,0.9513344538553036
5,incongruent,335,36805,897,1263,43,0.024412172698411345,0.034710797899379454,0.010298625200968109,0.005088483387414732,True,0.3625813696082347,1.4370341471345147
5,incongruent,522,16060,147,197,2,0.009305348388365936,0.019341170846783304,0.010035822458417368,0.008555874726327024,True,0.7418284429126154,2.099771318636934
5,incongruent,569,11214,1161,953,87,0.10322042849873553,0.08860123211943521,-0.014619196379300314,0.009359363379205727,True,-0.16889145473063172,0.8446005758076501
5,incongruent,677,13508,661,1046,52,0.048929665854408146,0.04961622871344015,0.0006865628590320069,0.006775308538662178,True,0.014656240901054662,1.0147641702345438
5,incongruent,878,9839,713,690,53,0.07231076239480554,0.07439690898894695,0.0020861465941414137,0.009903812291490554,True,0.030692707667811625,1.0311685849962813
5,incongruent,899,13103,203,336,11,0.015648581931431666,0.03515402246538092,0.019505440533949255,0.009270127101613634,True,0.8293732330276025,2.2918818141765516
5,incongruent,984,13657,391,572,20,0.028719196089622152,0.036261885613647245,0.007542689524025092,0.007547762271830358,True,0.2409974788657574,1.2725178271159168
5,incongruent,1018,13440,1275,2354,226,0.09464696673314434,0.09475298995255264,0.00010602321940830772,0.006466588572755565,True,0.001236683647381831,1.001237448655929
5,incongruent,1054,12691,349,457,41,0.027601343058628446,0.08465271832498776,0.05705137526635931,0.0122796726781913,True,1.181155112682128,3.2581355437718713
5,incongruent,1127,12457,565,819,64,0.04536940908740694,0.07598712727012348,0.03061771818271654,0.009108388402942712,True,0.5483243254061438,1.7303510818498844
5,incongruent,1182,15377,304,425,16,0.019885273770649442,0.03898751973301278,0.01910224596236334,0.008823863072462036,True,0.6929443785665961,1.9995944371391698
5,incongruent,1354,14167,971,1101,99,0.06844846933687175,0.08764517855386769,0.01919670921699594,0.00855045984145521,True,0.2680379477841379,1.307396751883323
5,incongruent,1369,13502,432,588,24,0.03206980418053938,0.04151390205731088,0.009444097876771494,0.007956331192560628,True,0.26791836729917407,1.3072404220928748
5,incongruent,1478,10434,700,1113,87,0.06697360469376838,0.07654810072363623,0.009574496029867846,0.008124237577751329,True,0.14393550709458713,1.154809629095063
5,incongruent,1488,11493,369,566,40,0.03219339530352779,0.0683970206399317,0.0362036253364039,0.010188922170130614,True,0.7916934917334881,2.2071310212497317
5,incongruent,1744,12136,455,703,39,0.03754620171033191,0.054861163871013745,0.017314962160681832,0.008399543223909704,True,0.3973877103299768,1.4879327051133395
5,incongruent,1941,30894,1337,2569,197,0.04328666531172124,0.07599568580347839,0.03270902049175715,0.0052920312497316815,True,0.5976190059460844,1.8177855071811018
5,incongruent,2046,15550,397,730,27,0.025621457184290066,0.037863895927821876,0.01224243874353181,0.006890032141629841,True,0.403211827154661,1.4966238836675152
5,incongruent,2090,11507,665,994,38,0.05773753175001009,0.03881356137762351,-0.018923970372386578,0.006321299548772831,True,-0.41702225053783204,0.6590062565373443
5,incongruent,2143,11784,320,508,13,0.02726661407838295,0.028069111781662135,0.0008024977032791841,0.007065493782638265,True,0.02983205357171803,1.0302814873267205
5,incongruent,2317,14621,704,1214,63,0.04814931941693812,0.051702506546474826,0.003553187129536707,0.006440556379566949,True,0.07493916903772257,1.0778185841487737
5,incongruent,2410,12908,459,816,72,0.035619951328578994,0.08534620577584567,0.04972625444726668,0.009557238901217496,True,0.9267499134868018,2.5262851751211213
5,incongruent,2553,13210,543,946,45,0.04113807004469788,0.04759631812239144,0.00645824807769356,0.006917180701463688,True,0.15257954772882387,1.164835118397389
5,incongruent,2683,14487,690,1097,69,0.047630562207154795,0.06208846845285952,0.014457906245704727,0.007298582828142476,True,0.2803830560388705,1.3236367422873532
5,incongruent,2718,11153,425,721,51,0.038162092283421364,0.06890517053020136,0.030743078246779992,0.009218810161868285,True,0.6233733565108142,1.8652094576302243
5,incongruent,2918,76099,5400,8702,681,0.07094116966551185,0.07803997195948915,0.007098802293977302,0.003012149536722111,True,0.10304041338453374,1.1085362078708039
5,incongruent,3288,11703,760,1423,127,0.0648497561276956,0.08749596841358252,0.022646212285886924,0.007670778424412861,True,0.32403426822251724,1.3826946887969012
5,incongruent,3403,11025,211,275,13,0.019302733575762617,0.04741038886050746,0.028107655284744845,0.011613541443546885,True,0.9276742895371455,2.5286214922847976
5,incongruent,3471,10093,708,1195,136,0.07000999375040387,0.11050535442244805,0.04049536067204418,0.009190991236114948,True,0.5009463289940785,1.650282241921416
5,incongruent,3497,12520,728,1406,70,0.05809609722164048,0.04971026839046645,-0.00838582883117403,0.006039931815917062,True,-0.16475063232182396,0.8481051677372481
5,incongruent,3605,11822,183,266,9,0.015652438297067073,0.03655396904058234,0.020901530743515268,0.010390899962537295,True,0.8696256408507463,2.3860174588434773
5,incongruent,3875,36824,2214,3959,267,0.06010309609982839,0.06713622708519291,0.007033130985364525,0.004135042855925569,True,0.11817345131295198,1.125439303363515
5,incongruent,3988,16749,789,1246,41,0.0471106801136037,0.033633820641655626,-0.013476859471948072,0.005241989249551936,True,-0.3510116736482347,0.7039755358448826
5,incongruent,4193,23366,971,1318,91,0.04157350043796766,0.06808238286842773,0.026508882430460068,0.006899677095441021,True,0.5213039886988193,1.6842224254155636
5,incongruent,4275,13671,442,636,16,0.03240329447126626,0.02722114943372492,-0.005182145037541341,0.0063327576832283025,True,-0.17960727121490816,0.835598310489382
5,incongruent,4344,12645,580,938,53,0.04587857486173916,0.05596752661300276,0.010088951751263606,0.007494430547645899,True,0.2094037891876499,1.2329427469809928
5,incongruent,4398,13602,416,716,21,0.030664258591645777,0.030843476457266095,0.00017921786562031736,0.0063632772137928095,True,0.006012411213365709,1.006030522036043
5,incongruent,4431,18431,1320,2575,128,0.07153786520935534,0.04966807819081127,-0.021869787018544078,0.004634248836095427,True,-0.3881461720883932,0.6783131855623181
5,incongruent,4484,24448,288,301,5,0.011873435059466085,0.02205581936253964,0.010182384303073557,0.007716848691818165,True,0.6296311252879501,1.876918103928747
5,incongruent,4790,11809,717,1078,77,0.06064882313022203,0.0701327599167453,0.009483936786523262,0.007867424795172741,True,0.1554373613608795,1.168168761274022
5,incongruent,4969,17140,848,1186,45,0.04946953545957374,0.03845154993920617,-0.01101798552036757,0.005684034947781704,True,-0.26348277055257174,0.768370860930536
5,incongruent,5058,25444,2462,3810,376,0.09664083224841813,0.09786148580335297,0.0012206535549348363,0.005119634907075606,True,0.013903874802647653,1.014000983209004
5,incongruent,5119,13809,311,370,11,0.02263756022869409,0.03239456699745296,0.009757006768758871,0.00859040270392761,True,0.3684134014296241,1.4454394622176752
5,incongruent,5256,10833,645,1355,103,0.05947347608305212,0.07476785592358111,0.01529437984052899,0.007340245579647745,True,0.24525280361181467,1.2779443413170126
5,incongruent,5295,17775,478,758,16,0.0269664547418856,0.023176807286089087,-0.003789647455796512,0.00538593172721417,True,-0.15532869226308543,0.8561337266986674
5,incongruent,5336,12368,96,130,0,0.007966400332846737,0.015695456171691106,0.007729055838844369,0.008956110557958993,True,0.6859601483771556,1.9856774655430791
5,incongruent,5356,13818,919,1218,134,0.06642331292790264,0.10696037482775032,0.04053706189984768,0.008886347914515865,True,0.5208025006599271,1.6833780197617478
5,incongruent,5383,12284,858,1348,134,0.0697352827090069,0.09710676249434129,0.027371479785334385,0.00820619102241587,True,0.36096949201645456,1.4347196898061867
5,incongruent,5402,16600,750,1393,74,0.04519144374307067,0.05290105107208257,0.007709607329011894,0.006080579426171119,True,0.165622717785459,1.1801277765009557
5,incongruent,5573,63190,3717,6482,344,0.05881180480810322,0.05302122433395117,-0.0057905804741520475,0.0029232261201643166,True,-0.10978387055219141,0.8960277723580998
5,incongruent,5675,74456,2512,4063,209,0.033750139624431026,0.05138733535979422,0.017637195735363195,0.0034998366280451325,True,0.43882908516342267,1.5508901945900555
5,incongruent,5886,10636,980,1686,112,0.09187946401426483,0.0657644942666865,-0.026114969747578334,0.0065500574156093115,True,-0.3627488876160654,0.6957611257994256
5,incongruent,6003,11168,310,374,11,0.027871738127033144,0.03209814571462936,0.004226407587596213,0.008562733824265985,True,0.14554211797835892,1.1566664500087942
5,incongruent,6181,12232,344,469,26,0.028225086672560247,0.054555817598151264,0.026330730925591017,0.009948710494283067,True,0.6864825285109286,1.9867150149771717
5,incongruent,6194,18892,216,206,1,0.011555252545798573,0.014978903250331289,0.0034236507045327155,0.007431028635432056,True,0.2629723484255697,1.300790749542192
5,incongruent,6474,14327,1669,3586,683,0.1161928371640615,0.18799800278167342,0.07180516561761192,0.006996954537225419,True,0.5659162365256434,1.7610605917897675
5,incongruent,6519,14764,823,1171,52,0.055710766214679595,0.04459085293987334,-0.011119913274806256,0.006167639062452826,True,-0.23435183464404385,0.7910834363674311
5,incongruent,6591,16709,678,804,47,0.040604917692990586,0.057696941316963006,0.01709202362397242,0.008059045721683223,True,0.3692909993596811,1.4467085336835348
5,incongruent,6609,14219,84,79,1,0.0060937255940958016,0.028362120741922316,0.022268395147826515,0.013890420647751162,True,1.56045455554462,4.760984885430779
5,incongruent,6786,12611,789,1477,106,0.062491917785438764,0.07079310722553926,0.008301189440100498,0.006877916448376407,True,0.13361836744246025,1.1429565469718364
5,incongruent,6858,15794,572,953,42,0.03626324633733344,0.04431609410788253,0.008052847770549092,0.0066213446463966544,True,0.20893414266577182,1.2323638356606832
5,incongruent,6946,12829,844,1389,97,0.06570137367760248,0.06888543836272483,0.003184064685122348,0.006992855453049462,True,0.05073877113299963,1.052048032068478
